Unique ID,Authors,Authors-revised,Authors (Full Names),Authors (Full Names)-revised
WOS:000262889700008,"D'Onofrio, BM|Lahey, BB|Waldman, ID","D'Onofrio, BM|Lahey, BB|Waldman, ID","D'Onofrio, Brian M.|Lahey, Benjamin B.|Waldman, Irwin D.","D'Onofrio, Brian M.|Lahey, Benjamin B.|Waldman, Irwin D."
WOS:000262574800003,"Embi, PJ|Mack, EH|Wheeler, DS","Embi, PJ|Mack, EH|Wheeler, DS","Embi, Peter J.|Mack, Elizabeth H.|Wheeler, Derek S.","Embi, Peter J.|Mack, Elizabeth H.|Wheeler, Derek S."
WOS:000315522000008,"Cottingham, AH|Frankel, RM|Inui, TS|Litzelman, DK|Suchman, AL|Williamson, PR","Cottingham, AH|Frankel, RM|Inui, TS|Litzelman, DK|Suchman, AL|Williamson, PR","Cottingham, Ann H.|Frankel, Richard M.|Inui, Thomas S.|Litzelman, Debra K.|Suchman, Anthony L.|Williamson, Penelope R.","Cottingham, Ann H.|Frankel, Richard M.|Inui, Thomas S.|Litzelman, Debra K.|Suchman, Anthony L.|Williamson, Penelope R."
WOS:000252689300007,"D'Onofrio, BM|Harden, KP|Lahey, BB|Rathouz, PJ|Rodgers, JL|Van Hulle, CA|Waldman, ID","D'Onofrio, BM|Harden, KP|Lahey, BB|Rathouz, PJ|Rodgers, JL|Van Hulle, CA|Waldman, ID","D'Onofrio, Brian M.|Harden, K. Paige|Lahey, Benjamin B.|Rathouz, Paul J.|Rodgers, Joseph L|Van Hulle, Carol A.|Waldman, Irwin D.","D'Onofrio, Brian M.|Harden, K. Paige|Lahey, Benjamin B.|Rathouz, Paul J.|Rodgers, Joseph L|Van Hulle, Carol A.|Waldman, Irwin D."
WOS:000262223400010,"Seibt, G","Seibt, G","Seibt, Gustav","Seibt, Gustav"
WOS:000260539000003,"Bard, DE|D'Onofrio, BM|Johnson, A|Miller, WB|Rodgers, JL","Bard, DE|D'Onofrio, BM|Johnson, A|Miller, WB|Rodgers, JL","Bard, David E.|D'Onofrio, Brian M.|Johnson, Amber|Miller, Warren B.|Rodgers, Joseph L","Bard, David E.|D'Onofrio, Brian M.|Johnson, Amber|Miller, Warren B.|Rodgers, Joseph L"
WOS:000260539000036,"D'Onofrio, BM|Grann, M|Hultman, CM|Iliadou, AN|Lambe, M|Langstorm, N|Lichtenstein, P|Neiderhiser, JM|Singh, AL","D'Onofrio, BM|Grann, M|Hultman, CM|Iliadou, AN|Lambe, M|Langstorm, N|Lichtenstein, P|Neiderhiser, JM|Singh, AL","D'Onofrio, Brian M.|Grann, Martin|Hultman, Christina M.|Iliadou, Anastasia N.|Lambe, Mats|Langstorm, Niklas|Lichtenstein, Paul|Neiderhiser, Jenae M.|Singh, Amber L.","D'Onofrio, Brian M.|Grann, Martin|Hultman, Christina M.|Iliadou, Anastasia N.|Lambe, Mats|Langstorm, Niklas|Lichtenstein, Paul|Neiderhiser, Jenae M.|Singh, Amber L."
WOS:000260539000134,"D'Onofrio, BM|Ganiban, JM|Lichtenstein, P|Neiderhiser, JM|Reiss, D|Schermerhorn, AC|Spotts, EL","D'Onofrio, BM|Ganiban, JM|Lichtenstein, P|Neiderhiser, JM|Reiss, D|Schermerhorn, AC|Spotts, EL","D'Onofrio, Brian M.|Ganiban, Jody M.|Lichtenstein, Paul|Neiderhiser, Jenae M.|Reiss, David|Schermerhorn, Alice C.|Spotts, Erica L.","D'Onofrio, Brian M.|Ganiban, Jody M.|Lichtenstein, Paul|Neiderhiser, Jenae M.|Reiss, David|Schermerhorn, Alice C.|Spotts, Erica L."
WOS:000260539000141,"D'Onofrio, BM|Lahey, BB|Singh, AL|Van Hulle, CA|Waldman, ID","D'Onofrio, BM|Lahey, BB|Singh, AL|Van Hulle, CA|Waldman, ID","D'Onofrio, Brian M.|Lahey, Benjamin B.|Singh, Amber L.|Van Hulle, Carol A.|Waldman, Irwin D.","D'Onofrio, Brian M.|Lahey, Benjamin B.|Singh, Amber L.|Van Hulle, Carol A.|Waldman, Irwin D."
WOS:000260930300006,"D'Onofrio, BM|Ganiban, JM|Lichtenstein, P|Narusyte, J|Neiderhiser, JM|Reiss, D|Spotts, EL","D'Onofrio, BM|Ganiban, JM|Lichtenstein, P|Narusyte, J|Neiderhiser, JM|Reiss, D|Spotts, EL","D'Onofrio, Brian M.|Ganiban, Jody M.|Lichtenstein, Paul|Narusyte, Jurgita|Neiderhiser, Jenae M.|Reiss, David|Spotts, Erica L.","D'Onofrio, Brian M.|Ganiban, Jody M.|Lichtenstein, Paul|Narusyte, Jurgita|Neiderhiser, Jenae M.|Reiss, David|Spotts, Erica L."
WOS:000259960800001,"D'Onofrio, BM|Keenan, K|Lahey, BB|Rathouz, PJ|Rodgers, JL|Van Hulle, CA|Waldman, ID","D'Onofrio, BM|Keenan, K|Lahey, BB|Rathouz, PJ|Rodgers, JL|Van Hulle, CA|Waldman, ID","D'Onofrio, Brian M.|Keenan, Kate|Lahey, Benjamin B.|Rathouz, Paul J.|Rodgers, Joseph L|Van Hulle, Carol A.|Waldman, Irwin D.","D'Onofrio, Brian M.|Keenan, Kate|Lahey, Benjamin B.|Rathouz, Paul J.|Rodgers, Joseph L|Van Hulle, Carol A.|Waldman, Irwin D."
WOS:000260717800006,"Wiehe, SE","Wiehe, SE","Wiehe, Sarah E.","Wiehe, Sarah E."
WOS:000259587400008,"Ayaya, SO|Musick, BS|Nyandiko, WM|Vreeman, RC|Wiehe, SE","Ayaya, SO|Musick, BS|Nyandiko, WM|Vreeman, RC|Wiehe, SE","Ayaya, Samwel O.|Musick, Beverly S.|Nyandiko, Winstone M.|Vreeman, Rachel C.|Wiehe, Sarah E.","Ayaya, Samwel O.|Musick, Beverly S.|Nyandiko, Winstone M.|Vreeman, Rachel C.|Wiehe, Sarah E."
WOS:000257726600002,"D'Onofrio, BM|Lahey, BB|Rodgers, JL|Van Hulle, CA|Waldman, ID","D'Onofrio, BM|Lahey, BB|Rodgers, JL|Van Hulle, CA|Waldman, ID","D'Onofrio, Brian M.|Lahey, Benjamin B.|Rodgers, Joseph L|Van Hulle, Carol A.|Waldman, Irwin D.","D'Onofrio, Brian M.|Lahey, Benjamin B.|Rodgers, Joseph L|Van Hulle, Carol A.|Waldman, Irwin D."
WOS:000258424300004,"D'Onofrio, BM|Emery, RE|Harden, KP|Heath, AC|Martin, NG|Slutske, WS|Turkheimer, E","D'Onofrio, BM|Emery, RE|Harden, KP|Heath, AC|Martin, NG|Slutske, WS|Turkheimer, E","D'Onofrio, Brian M.|Emery, Robert E.|Harden, K. Paige|Heath, Andrew C.|Martin, Nicholas G.|Slutske, Wendy S.|Turkheimer, Eric","D'Onofrio, Brian M.|Emery, Robert E.|Harden, K. Paige|Heath, Andrew C.|Martin, Nicholas G.|Slutske, Wendy S.|Turkheimer, Eric"
WOS:000257956100001,"Aalsma, MC|Brown, JR","Aalsma, MC|Brown, JR","Aalsma, Matthew C.|Brown, James R.","Aalsma, Matthew C.|Brown, James R."
WOS:000258209100003,"Nyandiko, WM|Pearce, EC|Vreeman, RC|Wiehe, SE","Nyandiko, WM|Pearce, EC|Vreeman, RC|Wiehe, SE","Nyandiko, Winstone M.|Pearce, Emily C.|Vreeman, Rachel C.|Wiehe, Sarah E.","Nyandiko, Winstone M.|Pearce, Emily C.|Vreeman, Rachel C.|Wiehe, Sarah E."
WOS:000258350200002,"Seibt, G","Seibt, G","Seibt, Gustav","Seibt, Gustav"
WOS:000259264306216,"D'Onofrio, BM","D'Onofrio, BM","D'Onofrio, Brian M.","D'Onofrio, Brian M."
WOS:000256027500002,"Baldwin, DC|Cottingham, AH|Frankel, RM|Inui, TS|Litzelman, DK|Mossbarger, DL|Suchman, AL|Williamson, PR","Baldwin, DC|Cottingham, AH|Frankel, RM|Inui, TS|Litzelman, DK|Mossbarger, DL|Suchman, AL|Williamson, PR","Baldwin, DeWitt C., Jr.|Cottingham, Ann H.|Frankel, Richard M.|Inui, Thomas S.|Litzelman, Debra K.|Mossbarger, David L.|Suchman, Anthony L.|Williamson, Penelope R.","Baldwin, DeWitt C., Jr.|Cottingham, Ann H.|Frankel, Richard M.|Inui, Thomas S.|Litzelman, Debra K.|Mossbarger, David L.|Suchman, Anthony L.|Williamson, Penelope R."
WOS:000258233400002,"Carroll, AE|Fortenberry, JD|Haberkorn, KL|Hoch, SC|Liu, GC|Wiehe, SE|Wilson, JS","Carroll, AE|Fortenberry, JD|Haberkorn, KL|Hoch, SC|Liu, GC|Wiehe, SE|Wilson, JS","Carroll, Aaron E.|Fortenberry, J. Dennis|Haberkorn, Kelly L.|Hoch, Shawn C.|Liu, Gilbert C.|Wiehe, Sarah E.|Wilson, Jeffery S.","Carroll, Aaron E.|Fortenberry, J. Dennis|Haberkorn, Kelly L.|Hoch, Shawn C.|Liu, Gilbert C.|Wiehe, Sarah E.|Wilson, Jeffery S."
WOS:000256299400001,"Embi, PJ|Harris, CM|Jain, A","Embi, PJ|Harris, CM|Jain, A","Embi, Peter J.|Harris, C. Martin|Jain, Anil","Embi, Peter J.|Harris, C. Martin|Jain, Anil"
WOS:000254546100015,"Carroll, AE|Fortenberry, JD|Hoch, SC|Liu, GC|Wiehe, SE|Wilson, JS","Carroll, AE|Fortenberry, JD|Hoch, SC|Liu, GC|Wiehe, SE|Wilson, JS","Carroll, Aaron E.|Fortenberry, J. Dennis|Hoch, Shawn C.|Liu, Gilbert C.|Wiehe, Sarah E.|Wilson, Jeffery S.","Carroll, Aaron E.|Fortenberry, J. Dennis|Hoch, Shawn C.|Liu, Gilbert C.|Wiehe, Sarah E.|Wilson, Jeffery S."
WOS:000252882900029,"Aalsma, MC|Temkit, M|Tong, Y|Tu, WZ","Aalsma, MC|Temkit, M|Tong, Y|Tu, WZ","Aalsma, Matthew C.|Temkit, M'hamed|Tong, Yan|Tu, Wanzhu","Aalsma, Matthew C.|Temkit, M'hamed|Tong, Yan|Tu, Wanzhu"
WOS:000252882900032,"Aalsma, MC|Tong, Y","Aalsma, MC|Tong, Y","Aalsma, Matthew C.|Tong, Yan","Aalsma, Matthew C.|Tong, Yan"
WOS:000250701700009,"D'Onofrio, BM|Lahey, BB|Rathouz, PJ|Rodgers, JL|Van Hulle, CA|Waldman, ID","D'Onofrio, BM|Lahey, BB|Rathouz, PJ|Rodgers, JL|Van Hulle, CA|Waldman, ID","D'Onofrio, Brian M.|Lahey, Benjamin B.|Rathouz, Paul J.|Rodgers, Joseph L|Van Hulle, Carol A.|Waldman, Irwin D.","D'Onofrio, Brian M.|Lahey, Benjamin B.|Rathouz, Paul J.|Rodgers, Joseph L|Van Hulle, Carol A.|Waldman, Irwin D."
WOS:000250977100041,"D'Onofrio, BM|Lambe, M|Lichtenstein, P|Neiderhiser, JM","D'Onofrio, BM|Lambe, M|Lichtenstein, P|Neiderhiser, JM","D'Onofrio, Brian M.|Lambe, Mats|Lichtenstein, Paul|Neiderhiser, Jenae M.","D'Onofrio, Brian M.|Lambe, Mats|Lichtenstein, Paul|Neiderhiser, Jenae M."
WOS:000250977100040,"D'Onofrio, BM|Goodnight, JA|Lahey, BB|Rathouz, PJ|Rodgers, JL|Van Hulle, CA|Waldman, ID","D'Onofrio, BM|Goodnight, JA|Lahey, BB|Rathouz, PJ|Rodgers, JL|Van Hulle, CA|Waldman, ID","D'Onofrio, Brian M.|Goodnight, Jackson A.|Lahey, Benjamin B.|Rathouz, Paul J.|Rodgers, Joseph L|Van Hulle, Carol A.|Waldman, Irwin D.","D'Onofrio, Brian M.|Goodnight, Jackson A.|Lahey, Benjamin B.|Rathouz, Paul J.|Rodgers, Joseph L|Van Hulle, Carol A.|Waldman, Irwin D."
WOS:000250977100106,"D'Onofrio, BM|Emery, RE|Harden, KP|Lahey, BB|Mendle, J|Rodgers, JL|Turkheimer, E|Van Hulle, CA","D'Onofrio, BM|Emery, RE|Harden, KP|Lahey, BB|Mendle, J|Rodgers, JL|Turkheimer, E|Van Hulle, CA","D'Onofrio, Brian M.|Emery, Robert E.|Harden, K. Paige|Lahey, Benjamin B.|Mendle, Jane|Rodgers, Joseph L|Turkheimer, Eric|Van Hulle, Carol A.","D'Onofrio, Brian M.|Emery, Robert E.|Harden, K. Paige|Lahey, Benjamin B.|Mendle, Jane|Rodgers, Joseph L|Turkheimer, Eric|Van Hulle, Carol A."
WOS:000249769700018,"Adams, S|Brokel, J|Chang, B|Embi, PJ|Hurdle, JF|Petersen, C|Terrazas, E|Winkelstein, P","Adams, S|Brokel, J|Chang, B|Embi, PJ|Hurdle, JF|Petersen, C|Terrazas, E|Winkelstein, P","Adams, Samantha|Brokel, Jane|Chang, Betty|Embi, Peter J.|Hurdle, John F.|Petersen, Carolyn|Terrazas, Enrique|Winkelstein, Peter","Adams, Samantha|Brokel, Jane|Chang, Betty|Embi, Peter J.|Hurdle, John F.|Petersen, Carolyn|Terrazas, Enrique|Winkelstein, Peter"
WOS:000247818500015,"D'Onofrio, BM|Emery, RE|Harden, KP|Heath, AC|Madden, PAF|Martin, NG|Slutske, WS|Turkheimer, E","D'Onofrio, BM|Emery, RE|Harden, KP|Heath, AC|Madden, PAF|Martin, NG|Slutske, WS|Turkheimer, E","D'Onofrio, Brian M.|Emery, Robert E.|Harden, K. Paige|Heath, Andrew C.|Madden, Pamela A. F.|Martin, Nicholas G.|Slutske, Wendy S.|Turkheimer, Eric","D'Onofrio, Brian M.|Emery, Robert E.|Harden, K. Paige|Heath, Andrew C.|Madden, Pamela A. F.|Martin, Nicholas G.|Slutske, Wendy S.|Turkheimer, Eric"
WOS:000248029600078,"Aalsma, MC|Anderson, AM|Hanford, RB|McCauley, E|Mukherjee, B","Aalsma, MC|Anderson, AM|Hanford, RB|McCauley, E|Mukherjee, B","Aalsma, Matthew C.|Anderson, Amy M.|Hanford, Russell B.|McCauley, Elizabeth|Mukherjee, Bipasha","Aalsma, Matthew C.|Anderson, Amy M.|Hanford, Russell B.|McCauley, Elizabeth|Mukherjee, Bipasha"
WOS:000247698700007,"D'Onofrio, BM|Emery, RE|Harden, KP|Heath, AC|Madden, PAF|Martin, NG|Slutske, WS|Turkheimer, E","D'Onofrio, BM|Emery, RE|Harden, KP|Heath, AC|Madden, PAF|Martin, NG|Slutske, WS|Turkheimer, E","D'Onofrio, Brian M.|Emery, Robert E.|Harden, K. Paige|Heath, Andrew C.|Madden, Pamela A. F.|Martin, Nicholas G.|Slutske, Wendy S.|Turkheimer, Eric","D'Onofrio, Brian M.|Emery, Robert E.|Harden, K. Paige|Heath, Andrew C.|Madden, Pamela A. F.|Martin, Nicholas G.|Slutske, Wendy S.|Turkheimer, Eric"
WOS:000247477200005,"D'Onofrio, BM|Eaves, LJ|Emery, RE|Maes, HH|Silberg, J|Turkheimer, E","D'Onofrio, BM|Eaves, LJ|Emery, RE|Maes, HH|Silberg, J|Turkheimer, E","D'Onofrio, Brian M.|Eaves, Lindon J.|Emery, Robert E.|Maes, Hermine H.|Silberg, Judy|Turkheimer, Eric","D'Onofrio, Brian M.|Eaves, Lindon J.|Emery, Robert E.|Maes, Hermine H.|Silberg, Judy|Turkheimer, Eric"
WOS:000248103000001,"Adams, S|Brokel, J|Chang, B|Embi, PJ|Hurdle, JF|Petersen, C|Terrazas, E|Winkelstein, P","Adams, S|Brokel, J|Chang, B|Embi, PJ|Hurdle, JF|Petersen, C|Terrazas, E|Winkelstein, P","Adams, Samantha|Brokel, Jane|Chang, Betty|Embi, Peter J.|Hurdle, John F.|Petersen, Carolyn|Terrazas, Enrique|Winkelstein, Peter","Adams, Samantha|Brokel, Jane|Chang, Betty|Embi, Peter J.|Hurdle, John F.|Petersen, Carolyn|Terrazas, Enrique|Winkelstein, Peter"
WOS:000248469300002,"Seibt, G","Seibt, G","Seibt, Gustav","Seibt, Gustav"
WOS:000246502900002,"D'Onofrio, BM|Lahey, BB|Rodgers, JL|Van Hulle, CA|Waldman, ID","D'Onofrio, BM|Lahey, BB|Rodgers, JL|Van Hulle, CA|Waldman, ID","D'Onofrio, Brian M.|Lahey, Benjamin B.|Rodgers, Joseph L|Van Hulle, Carol A.|Waldman, Irwin D.","D'Onofrio, Brian M.|Lahey, Benjamin B.|Rodgers, Joseph L|Van Hulle, Carol A.|Waldman, Irwin D."
WOS:000245580400015,"Cottingham, AH|Litzelman, DK","Cottingham, AH|Litzelman, DK","Cottingham, Ann H.|Litzelman, Debra K.","Cottingham, Ann H.|Litzelman, Debra K."
WOS:000243909500065,"Aalsma, MC|Hensel, DJ|Katzenstein, JM|Temkit, M|Zimet, GD","Aalsma, MC|Hensel, DJ|Katzenstein, JM|Temkit, M|Zimet, GD","Aalsma, Matthew C.|Hensel, Devon J.|Katzenstein, JM|Temkit, M'hamed|Zimet, Gregory D.","Aalsma, Matthew C.|Hensel, Devon J.|Katzenstein, JM|Temkit, M'hamed|Zimet, Gregory D."
WOS:000244517400001,"D'Onofrio, BM|Emery, RE|Harden, KP|Heath, AC|Martin, NG|Slutske, WS|Turkheimer, E","D'Onofrio, BM|Emery, RE|Harden, KP|Heath, AC|Martin, NG|Slutske, WS|Turkheimer, E","D'Onofrio, Brian M.|Emery, Robert E.|Harden, K. Paige|Heath, Andrew C.|Martin, Nicholas G.|Slutske, Wendy S.|Turkheimer, Eric","D'Onofrio, Brian M.|Emery, Robert E.|Harden, K. Paige|Heath, Andrew C.|Martin, Nicholas G.|Slutske, Wendy S.|Turkheimer, Eric"
WOS:000244683200019,"Seibt, G","Seibt, G","Seibt, Gustav","Seibt, Gustav"
WOS:000241998700016,"Embi, PJ|Yackel, TR","Embi, PJ|Yackel, TR","Embi, Peter J.|Yackel, Thomas R.","Embi, Peter J.|Yackel, Thomas R."
WOS:000241128600028,"D'Onofrio, BM|Emery, RE|Harden, KP|Heath, AC|Madden, PAF|Martin, NG|Slutske, WS|Turkheimer, E","D'Onofrio, BM|Emery, RE|Harden, KP|Heath, AC|Madden, PAF|Martin, NG|Slutske, WS|Turkheimer, E","D'Onofrio, Brian M.|Emery, Robert E.|Harden, K. Paige|Heath, Andrew C.|Madden, Pamela A. F.|Martin, Nicholas G.|Slutske, Wendy S.|Turkheimer, Eric","D'Onofrio, Brian M.|Emery, Robert E.|Harden, K. Paige|Heath, Andrew C.|Madden, Pamela A. F.|Martin, Nicholas G.|Slutske, Wendy S.|Turkheimer, Eric"
WOS:000241948500013,"D'Onofrio, BM|Keenan, K|Lahey, BB|Pedlow, S|Rathouz, PJ|Rodgers, JL|Van Hulle, CA|Waldman, ID","D'Onofrio, BM|Keenan, K|Lahey, BB|Pedlow, S|Rathouz, PJ|Rodgers, JL|Van Hulle, CA|Waldman, ID","D'Onofrio, Brian M.|Keenan, Kate|Lahey, Benjamin B.|Pedlow, Steven|Rathouz, Paul J.|Rodgers, Joseph L|Van Hulle, Carol A.|Waldman, Irwin D.","D'Onofrio, Brian M.|Keenan, Kate|Lahey, Benjamin B.|Pedlow, Steven|Rathouz, Paul J.|Rodgers, Joseph L|Van Hulle, Carol A.|Waldman, Irwin D."
WOS:000240624600004,"Seibt, G","Seibt, G","Seibt, Gustav","Seibt, Gustav"
WOS:000241895100008,"Acharya, P|Embi, PJ|Haag, D|Kishman, CP|Marine, S|McCuistion, M","Acharya, P|Embi, PJ|Haag, D|Kishman, CP|Marine, S|McCuistion, M","Acharya, Prasad|Embi, Peter J.|Haag, Doris|Kishman, Charles P.|Marine, Stephen|McCuistion, Mark","Acharya, Prasad|Embi, Peter J.|Haag, Doris|Kishman, Charles P.|Marine, Stephen|McCuistion, Mark"
WOS:000238176300010,"D'Onofrio, BM|Emery, RE|Heath, AC|Madden, PAF|Martin, NG|Slutske, WS|Turkheimer, E","D'Onofrio, BM|Emery, RE|Heath, AC|Madden, PAF|Martin, NG|Slutske, WS|Turkheimer, E","D'Onofrio, Brian M.|Emery, Robert E.|Heath, Andrew C.|Madden, Pamela A. F.|Martin, Nicholas G.|Slutske, Wendy S.|Turkheimer, Eric","D'Onofrio, Brian M.|Emery, Robert E.|Heath, Andrew C.|Madden, Pamela A. F.|Martin, Nicholas G.|Slutske, Wendy S.|Turkheimer, Eric"
WOS:000237069300101,"Counsell, SR|Frank, KI|Frankel, RM|Inui, TS|Litzelman, DK|Westmoreland, GR","Counsell, SR|Frank, KI|Frankel, RM|Inui, TS|Litzelman, DK|Westmoreland, GR","Counsell, Steven R.|Frank, Kathryn I.|Frankel, Richard M.|Inui, Thomas S.|Litzelman, Debra K.|Westmoreland, Glenda R.","Counsell, Steven R.|Frank, Kathryn I.|Frankel, Richard M.|Inui, Thomas S.|Litzelman, Debra K.|Westmoreland, Glenda R."
WOS:000237069300106,"Bogdewic, SP|Counsell, SR|Frank, KI|Frankel, RM|Inui, TS|Litzelman, DK|Westmoreland, GR","Bogdewic, SP|Counsell, SR|Frank, KI|Frankel, RM|Inui, TS|Litzelman, DK|Westmoreland, GR","Bogdewic, Stephen P.|Counsell, Steven R.|Frank, Kathryn I.|Frankel, Richard M.|Inui, Thomas S.|Litzelman, Debra K.|Westmoreland, Glenda R.","Bogdewic, Stephen P.|Counsell, Steven R.|Frank, Kathryn I.|Frankel, Richard M.|Inui, Thomas S.|Litzelman, Debra K.|Westmoreland, Glenda R."
WOS:000236698300008,"Aalsma, MC|Flannery, DJ|Lapsley, DK","Aalsma, MC|Flannery, DJ|Lapsley, DK","Aalsma, Matthew C.|Flannery, DJ|Lapsley, DK","Aalsma, Matthew C.|Flannery, DJ|Lapsley, DK"
WOS:000235817200003,"Aalsma, MC|Fortenberry, JD|Orr, DP|Sayegh, MA","Aalsma, MC|Fortenberry, JD|Orr, DP|Sayegh, MA","Aalsma, Matthew C.|Fortenberry, J. Dennis|Orr, Donald P.|Sayegh, M. Aaron","Aalsma, Matthew C.|Fortenberry, J. Dennis|Orr, Donald P.|Sayegh, M. Aaron"
WOS:000235342500004,"Aalsma, MC|Lapsley, DK","Aalsma, MC|Lapsley, DK","Aalsma, Matthew C.|Lapsley, DK","Aalsma, Matthew C.|Lapsley, DK"
WOS:000234963600004,"Aalsma, MC|Cox, AD|Cox, DS|Fortenberry, JD|Katzenstein, JM|Zimet, GD","Aalsma, MC|Cox, AD|Cox, DS|Fortenberry, JD|Katzenstein, JM|Zimet, GD","Aalsma, Matthew C.|Cox, AD|Cox, DS|Fortenberry, J. Dennis|Katzenstein, JM|Zimet, Gregory D.","Aalsma, Matthew C.|Cox, AD|Cox, DS|Fortenberry, J. Dennis|Katzenstein, JM|Zimet, Gregory D."
WOS:000234963600066,"Aalsma, MC|Bernstein, DI|Cunningham, NC|Rosenthal, SM|Zimet, GD","Aalsma, MC|Bernstein, DI|Cunningham, NC|Rosenthal, SM|Zimet, GD","Aalsma, Matthew C.|Bernstein, DI|Cunningham, NC|Rosenthal, SM|Zimet, Gregory D.","Aalsma, Matthew C.|Bernstein, DI|Cunningham, NC|Rosenthal, SM|Zimet, Gregory D."
WOS:000234963600098,"Cavins, JW|Fortenberry, JD|Wiehe, SE","Cavins, JW|Fortenberry, JD|Wiehe, SE","Cavins, JW|Fortenberry, J. Dennis|Wiehe, Sarah E.","Cavins, JW|Fortenberry, J. Dennis|Wiehe, Sarah E."
WOS:000235798200013,"Bennett, SJ|Litzelman, DK|Meyer, L|Perkins, SM|Vaughn, M|Wright, A|Wu, JW","Bennett, SJ|Litzelman, DK|Meyer, L|Perkins, SM|Vaughn, M|Wright, A|Wu, JW","Bennett, SJ|Litzelman, Debra K.|Meyer, L|Perkins, Susan M.|Vaughn, M|Wright, Adam|Wu, Jingwei","Bennett, SJ|Litzelman, Debra K.|Meyer, L|Perkins, Susan M.|Vaughn, M|Wright, Adam|Wu, Jingwei"
WOS:000233760700010,"D'Onofrio, BM|Emery, RE|Heath, AC|Madden, PAF|Martin, NG|Slutske, WS|Turkheimer, E","D'Onofrio, BM|Emery, RE|Heath, AC|Madden, PAF|Martin, NG|Slutske, WS|Turkheimer, E","D'Onofrio, Brian M.|Emery, Robert E.|Heath, Andrew C.|Madden, Pamela A. F.|Martin, Nicholas G.|Slutske, Wendy S.|Turkheimer, Eric","D'Onofrio, Brian M.|Emery, Robert E.|Heath, Andrew C.|Madden, Pamela A. F.|Martin, Nicholas G.|Slutske, Wendy S.|Turkheimer, Eric"
WOS:000232759500017,"Bizjack, S|Clark, J|Embi, PJ|Harris, CM|Hornung, RW|Jain, A","Bizjack, S|Clark, J|Embi, PJ|Harris, CM|Hornung, RW|Jain, A","Bizjack, S|Clark, J|Embi, Peter J.|Harris, C. Martin|Hornung, RW|Jain, Anil","Bizjack, S|Clark, J|Embi, Peter J.|Harris, C. Martin|Hornung, RW|Jain, Anil"
WOS:000232207801059,"Becker, E|Booros, J|Corbo, AM|Cuthbertson, D|Dion, J|Embi, PJ|Krischer, JP|Kullman, JA|Merkel, PA|Schauble, JE|Young, K","Becker, E|Booros, J|Corbo, AM|Cuthbertson, D|Dion, J|Embi, PJ|Krischer, JP|Kullman, JA|Merkel, PA|Schauble, JE|Young, K","Becker, E|Booros, J|Corbo, AM|Cuthbertson, D|Dion, J|Embi, Peter J.|Krischer, JP|Kullman, JA|Merkel, PA|Schauble, JE|Young, K","Becker, E|Booros, J|Corbo, AM|Cuthbertson, D|Dion, J|Embi, Peter J.|Krischer, JP|Kullman, JA|Merkel, PA|Schauble, JE|Young, K"
WOS:000230047100005,"Christakis, DA|Ebel, BE|Garrison, MM|Rivara, FP|Wiehe, SE","Christakis, DA|Ebel, BE|Garrison, MM|Rivara, FP|Wiehe, SE","Christakis, DA|Ebel, BE|Garrison, MM|Rivara, FP|Wiehe, Sarah E.","Christakis, DA|Ebel, BE|Garrison, MM|Rivara, FP|Wiehe, Sarah E."
WOS:000229927800003,"Seibt, G","Seibt, G","Seibt, G","Seibt, G"
WOS:000228831000052,"Frankel, RM|Inui, TS|Litzelman, DK|Mossbarger, DL|Suchman, AL|Williamson, PR","Frankel, RM|Inui, TS|Litzelman, DK|Mossbarger, DL|Suchman, AL|Williamson, PR","Frankel, Richard M.|Inui, Thomas S.|Litzelman, Debra K.|Mossbarger, David L.|Suchman, Anthony L.|Williamson, Penelope R.","Frankel, Richard M.|Inui, Thomas S.|Litzelman, Debra K.|Mossbarger, David L.|Suchman, Anthony L.|Williamson, Penelope R."
WOS:000228831000249,"Bizjack, S|Clark, J|Embi, PJ|Harris, CM|Hornung, RW|Jain, A","Bizjack, S|Clark, J|Embi, PJ|Harris, CM|Hornung, RW|Jain, A","Bizjack, S|Clark, J|Embi, Peter J.|Harris, C. Martin|Hornung, RW|Jain, Anil","Bizjack, S|Clark, J|Embi, Peter J.|Harris, C. Martin|Hornung, RW|Jain, Anil"
WOS:000228450900529,"Counsell, CR|Litzelman, DK|Westmoreland, GR","Counsell, CR|Litzelman, DK|Westmoreland, GR","Counsell, CR|Litzelman, Debra K.|Westmoreland, Glenda R.","Counsell, CR|Litzelman, Debra K.|Westmoreland, Glenda R."
WOS:000228450900397,"Bogdewic, SP|Counsell, SR|Frank, KI|Frankel, RM|Inui, TS|Litzelman, DK|Westmoreland, GR","Bogdewic, SP|Counsell, SR|Frank, KI|Frankel, RM|Inui, TS|Litzelman, DK|Westmoreland, GR","Bogdewic, Stephen P.|Counsell, Steven R.|Frank, Kathryn I.|Frankel, Richard M.|Inui, Thomas S.|Litzelman, Debra K.|Westmoreland, Glenda R.","Bogdewic, Stephen P.|Counsell, Steven R.|Frank, Kathryn I.|Frankel, Richard M.|Inui, Thomas S.|Litzelman, Debra K.|Westmoreland, Glenda R."
WOS:000229126500011,"Seibt, G","Seibt, G","Seibt, G","Seibt, G"
